Date,^GSPC,^DJI,^IXIC,^RUT,^VIX,399001.SZ
2019-12-31,3230.780029296875,28538.439453125,8972.599609375,1668.469970703125,13.779999732971191,10430.76953125
2020-01-02,3257.85009765625,28868.80078125,9092.1904296875,1666.77001953125,12.470000267028809,10638.8203125
2020-01-03,3234.85009765625,28634.880859375,9020.76953125,1660.8699951171875,14.020000457763672,10656.41015625
2020-01-06,3246.280029296875,28703.380859375,9071.4697265625,1663.260009765625,13.850000381469727,10698.26953125
2020-01-07,3237.179931640625,28583.6796875,9068.580078125,1658.31005859375,13.789999961853027,10829.0498046875
2020-01-08,3253.050048828125,28745.08984375,9129.240234375,1663.5899658203125,13.449999809265137,10706.8701171875
2020-01-09,3274.699951171875,28956.900390625,9203.4296875,1664.989990234375,12.539999961853027,10898.169921875
2020-01-10,3265.35009765625,28823.76953125,9178.8603515625,1657.6400146484375,12.5600004196167,10879.83984375
2020-01-13,3288.1298828125,28907.05078125,9273.9296875,1669.6099853515625,12.319999694824219,11040.2001953125
2020-01-14,3283.14990234375,28939.669921875,9251.330078125,1675.739990234375,12.390000343322754,10988.76953125
2020-01-15,3289.2900390625,29030.220703125,9258.7001953125,1682.4000244140625,12.420000076293945,10972.3203125
2020-01-16,3316.81005859375,29297.640625,9357.1298828125,1705.219970703125,12.319999694824219,10967.4404296875
2020-01-17,3329.6201171875,29348.099609375,9388.9404296875,1699.6400146484375,12.100000381469727,10954.3896484375
2020-01-21,3320.7900390625,29196.0390625,9370.8095703125,1685.9000244140625,12.850000381469727,10953.41015625
2020-01-22,3321.75,29186.26953125,9383.76953125,1684.4599609375,12.90999984741211,11072.0595703125
2020-01-23,3325.5400390625,29160.08984375,9402.48046875,1685.010009765625,12.979999542236328,10681.900390625
2020-01-24,3295.469970703125,28989.73046875,9314.91015625,1662.22998046875,14.5600004196167,
2020-01-27,3243.6298828125,28535.80078125,9139.3095703125,1644.1400146484375,18.229999542236328,
2020-01-28,3276.239990234375,28722.849609375,9269.6796875,1658.31005859375,16.280000686645508,
2020-01-29,3273.39990234375,28734.44921875,9275.16015625,1649.219970703125,16.389999389648438,
2020-01-30,3283.659912109375,28859.439453125,9298.9296875,1648.219970703125,15.489999771118164,
2020-01-31,3225.52001953125,28256.029296875,9150.9404296875,1614.06005859375,18.84000015258789,
2020-02-03,3248.919921875,28399.810546875,9273.400390625,1632.2099609375,17.969999313354492,9779.669921875
2020-02-04,3297.590087890625,28807.630859375,9467.9697265625,1656.77001953125,16.049999237060547,10089.669921875
2020-02-05,3334.68994140625,29290.849609375,9508.6796875,1681.9200439453125,15.149999618530273,10305.5
2020-02-06,3345.780029296875,29379.76953125,9572.150390625,1677.4599609375,14.960000038146973,10601.33984375
2020-02-07,3327.7099609375,29102.509765625,9520.509765625,1656.780029296875,15.470000267028809,10611.5498046875
2020-02-10,3352.090087890625,29276.8203125,9628.3896484375,1667.6700439453125,15.039999961853027,10728.4599609375
2020-02-11,3357.75,29276.33984375,9638.9404296875,1677.510009765625,15.180000305175781,10768.6298828125
2020-02-12,3379.449951171875,29551.419921875,9725.9599609375,1689.3800048828125,13.739999771118164,10940.7998046875
2020-02-13,3373.93994140625,29423.310546875,9711.9697265625,1693.739990234375,14.149999618530273,10864.3203125
2020-02-14,3380.159912109375,29398.080078125,9731.1796875,1687.5799560546875,13.680000305175781,10916.3095703125
2020-02-18,3370.2900390625,29232.189453125,9732.740234375,1683.52001953125,14.829999923706055,11306.490234375
2020-02-19,3386.14990234375,29348.029296875,9817.1796875,1692.5699462890625,14.380000114440918,11235.599609375
2020-02-20,3373.22998046875,29219.98046875,9750.9697265625,1696.0699462890625,15.5600004196167,11509.08984375
2020-02-21,3337.75,28992.41015625,9576.58984375,1678.6099853515625,17.079999923706055,11629.7001953125
2020-02-24,3225.889892578125,27960.80078125,9221.2802734375,1628.0999755859375,25.030000686645508,11772.3798828125
2020-02-25,3128.2099609375,27081.359375,8965.6103515625,1571.9000244140625,27.850000381469727,11856.080078125
2020-02-26,3116.389892578125,26957.58984375,8980.7802734375,1552.760009765625,27.559999465942383,11497.5498046875
2020-02-27,2978.760009765625,25766.640625,8566.48046875,1497.8699951171875,39.15999984741211,11534.01953125
2020-02-28,2954.219970703125,25409.359375,8567.3701171875,1476.4300537109375,40.11000061035156,10980.76953125
2020-03-02,3090.22998046875,26703.3203125,8952.169921875,1518.489990234375,33.41999816894531,11381.759765625
2020-03-03,3003.3701171875,25917.41015625,8684.08984375,1486.0799560546875,36.81999969482422,11484.2099609375
2020-03-04,3130.1201171875,27090.859375,9018.08984375,1531.199951171875,31.989999771118164,11493.01953125
2020-03-05,3023.93994140625,26121.279296875,8738.58984375,1478.8199462890625,39.619998931884766,11711.3701171875
2020-03-06,2972.3701171875,25864.779296875,8575.6201171875,1449.219970703125,41.939998626708984,11582.8203125
2020-03-09,2746.56005859375,23851.01953125,7950.68017578125,1313.43994140625,54.459999084472656,11108.5498046875
2020-03-10,2882.22998046875,25018.16015625,8344.25,1350.9000244140625,47.29999923706055,11403.4697265625
2020-03-11,2741.3798828125,23553.220703125,7952.0498046875,1264.300048828125,53.900001525878906,11200.0498046875
2020-03-12,2480.639892578125,21200.619140625,7201.7998046875,1122.9300537109375,75.47000122070312,10941.009765625
2020-03-13,2711.02001953125,23185.619140625,7874.8798828125,1210.1300048828125,57.83000183105469,10831.1298828125
2020-03-16,2386.1298828125,20188.51953125,6904.58984375,1037.4200439453125,82.69000244140625,10253.2802734375
2020-03-17,2529.18994140625,21237.380859375,7334.77978515625,1106.510009765625,75.91000366210938,10202.75
2020-03-18,2398.10009765625,19898.919921875,6989.83984375,991.1599731445312,76.44999694824219,10029.5703125
2020-03-19,2409.389892578125,20087.189453125,7150.580078125,1058.75,72.0,10019.8603515625
2020-03-20,2304.919921875,19173.98046875,6879.52001953125,1013.8900146484375,66.04000091552734,10150.1298828125
2020-03-23,2237.39990234375,18591.9296875,6860.669921875,1002.4000244140625,61.59000015258789,9691.5302734375
2020-03-24,2447.330078125,20704.91015625,7417.85986328125,1096.5400390625,61.66999816894531,9921.6796875
2020-03-25,2475.56005859375,21200.55078125,7384.2998046875,1110.3699951171875,63.95000076293945,10241.080078125
2020-03-26,2630.070068359375,22552.169921875,7797.5400390625,1180.3199462890625,61.0,10155.3603515625
2020-03-27,2541.469970703125,21636.779296875,7502.3798828125,1131.989990234375,65.54000091552734,10109.91015625
2020-03-30,2626.64990234375,22327.48046875,7774.14990234375,1158.3199462890625,57.08000183105469,9904.9501953125
2020-03-31,2584.590087890625,21917.16015625,7700.10009765625,1153.0999755859375,53.540000915527344,9962.2998046875
2020-04-01,2470.5,20943.509765625,7360.580078125,1071.989990234375,57.060001373291016,9951.83984375
2020-04-02,2526.89990234375,21413.439453125,7487.31005859375,1085.81005859375,50.90999984741211,10179.2001953125
2020-04-03,2488.64990234375,21052.529296875,7373.080078125,1052.050048828125,46.79999923706055,10110.1103515625
2020-04-06,2663.679931640625,22679.990234375,7913.240234375,1138.780029296875,45.2400016784668,
2020-04-07,2659.409912109375,22653.859375,7887.259765625,1139.1700439453125,46.70000076293945,10428.91015625
2020-04-08,2749.97998046875,23433.5703125,8090.89990234375,1191.6600341796875,43.349998474121094,10386.5498046875
2020-04-09,2789.820068359375,23719.369140625,8153.580078125,1246.72998046875,41.66999816894531,10463.0498046875
2020-04-13,2761.6298828125,23390.76953125,8192.419921875,1212.0400390625,41.16999816894531,10223.16015625
2020-04-14,2846.06005859375,23949.759765625,8515.740234375,1237.3299560546875,37.7599983215332,10475.7099609375
2020-04-15,2783.360107421875,23504.349609375,8393.1796875,1183.97998046875,40.84000015258789,10417.3701171875
2020-04-16,2799.550048828125,23537.6796875,8532.3603515625,1178.0899658203125,40.11000061035156,10470.7900390625
2020-04-17,2874.56005859375,24242.490234375,8650.1396484375,1229.0999755859375,38.150001525878906,10527.990234375
2020-04-20,2823.159912109375,23650.439453125,8560.73046875,1213.3499755859375,43.83000183105469,10621.5
2020-04-21,2736.56005859375,23018.880859375,8263.23046875,1185.0899658203125,45.40999984741211,10506.8603515625
2020-04-22,2799.31005859375,23475.8203125,8495.3798828125,1201.52001953125,41.97999954223633,10617.1904296875
2020-04-23,2797.800048828125,23515.259765625,8494.75,1214.06005859375,41.380001068115234,10564.0498046875
2020-04-24,2836.739990234375,23775.26953125,8634.51953125,1233.050048828125,35.93000030517578,10423.4599609375
2020-04-27,2878.47998046875,24133.779296875,8730.16015625,1281.8800048828125,33.290000915527344,10452.169921875
2020-04-28,2863.389892578125,24101.55078125,8607.73046875,1298.0799560546875,33.56999969482422,10501.150390625
2020-04-29,2939.510009765625,24633.859375,8914.7099609375,1360.760009765625,31.229999542236328,10514.169921875
2020-04-30,2912.429931640625,24345.720703125,8889.5498046875,1310.6600341796875,34.150001525878906,10721.7802734375
2020-05-01,2830.7099609375,23723.689453125,8604.9501953125,1260.47998046875,37.189998626708984,
2020-05-04,2842.739990234375,23749.759765625,8710.7099609375,1263.969970703125,35.970001220703125,
2020-05-05,2868.43994140625,23883.08984375,8809.1201171875,1273.510009765625,33.61000061035156,
2020-05-06,2848.419921875,23664.640625,8854.3896484375,1263.010009765625,34.119998931884766,10883.2197265625
2020-05-07,2881.18994140625,23875.890625,8979.66015625,1282.9300537109375,31.440000534057617,10863.2900390625
2020-05-08,2929.800048828125,24331.3203125,9121.3203125,1329.6400146484375,27.979999542236328,11001.580078125
2020-05-11,2930.18994140625,24221.990234375,9192.33984375,1321.239990234375,27.56999969482422,10969.2802734375
2020-05-12,2870.1201171875,23764.779296875,9002.5498046875,1275.5400390625,33.040000915527344,11015.5595703125
2020-05-13,2820.0,23247.970703125,8863.169921875,1233.25,35.279998779296875,11074.58984375
2020-05-14,2852.5,23625.33984375,8943.7197265625,1237.550048828125,32.61000061035156,10962.150390625
2020-05-15,2863.699951171875,23685.419921875,9014.5595703125,1256.989990234375,31.889999389648438,10964.8896484375
2020-05-18,2953.909912109375,24597.369140625,9234.830078125,1333.68994140625,29.299999237060547,10921.150390625
2020-05-19,2922.93994140625,24206.859375,9185.099609375,1307.719970703125,30.530000686645508,11052.849609375
2020-05-20,2971.610107421875,24575.900390625,9375.7802734375,1346.9300537109375,27.989999771118164,10948.48046875
2020-05-21,2948.510009765625,24474.119140625,9284.8798828125,1347.56005859375,29.530000686645508,10845.400390625
2020-05-22,2955.449951171875,24465.16015625,9324.58984375,1355.530029296875,28.15999984741211,10604.9697265625
2020-05-26,2991.77001953125,24995.109375,9340.2197265625,1393.0699462890625,28.010000228881836,10815.4296875
2020-05-27,3036.1298828125,25548.26953125,9412.3603515625,1436.3599853515625,27.6200008392334,10682.7001953125
2020-05-28,3029.72998046875,25400.640625,9368.990234375,1400.6700439453125,28.59000015258789,10653.490234375
2020-05-29,3044.31005859375,25383.109375,9489.8701171875,1394.0400390625,27.510000228881836,10746.080078125
2020-06-01,3055.72998046875,25475.01953125,9552.0498046875,1405.3699951171875,28.229999542236328,11102.150390625
2020-06-02,3080.820068359375,25742.650390625,9608.3798828125,1418.2099609375,26.84000015258789,11112.5
2020-06-03,3122.8701171875,26269.890625,9682.91015625,1452.0899658203125,25.65999984741211,11108.3603515625
2020-06-04,3112.35009765625,26281.8203125,9615.8095703125,1452.06005859375,25.809999465942383,11139.259765625
2020-06-05,3193.929931640625,27110.98046875,9814.080078125,1507.1500244140625,24.520000457763672,11180.599609375
2020-06-08,3232.389892578125,27572.439453125,9924.75,1536.8900146484375,25.809999465942383,11215.759765625
2020-06-09,3207.179931640625,27272.30078125,9953.75,1507.050048828125,27.56999969482422,11284.240234375
2020-06-10,3190.139892578125,26989.990234375,10020.349609375,1467.3900146484375,27.56999969482422,11335.8603515625
2020-06-11,3002.10009765625,25128.169921875,9492.73046875,1356.219970703125,40.790000915527344,11243.6201171875
2020-06-12,3041.31005859375,25605.5390625,9588.8095703125,1387.6800537109375,36.09000015258789,11251.7099609375
2020-06-15,3066.590087890625,25763.16015625,9726.01953125,1419.6099853515625,34.400001525878906,11192.26953125
2020-06-16,3124.739990234375,26289.98046875,9895.8701171875,1452.260009765625,33.66999816894531,11398.9697265625
2020-06-17,3113.489990234375,26119.609375,9910.5302734375,1426.530029296875,33.470001220703125,11420.83984375
2020-06-18,3115.340087890625,26080.099609375,9943.0498046875,1427.3299560546875,32.939998626708984,11494.5498046875
2020-06-19,3097.739990234375,25871.4609375,9946.1201171875,1418.6300048828125,35.119998931884766,11668.1298828125
2020-06-22,3117.860107421875,26024.9609375,10056.48046875,1433.530029296875,31.770000457763672,11702.4404296875
2020-06-23,3131.2900390625,26156.099609375,10131.3701171875,1439.3399658203125,31.3700008392334,11794.009765625
2020-06-24,3050.330078125,25445.939453125,9909.169921875,1389.739990234375,33.84000015258789,11813.5302734375
2020-06-25,3083.760009765625,25745.599609375,10017.0,1413.31005859375,32.220001220703125,
2020-06-26,3009.050048828125,25015.55078125,9757.2197265625,1378.780029296875,34.72999954223633,
2020-06-29,3053.239990234375,25595.80078125,9874.150390625,1421.2099609375,31.780000686645508,11752.3603515625
2020-06-30,3100.2900390625,25812.880859375,10058.76953125,1441.3699951171875,30.43000030517578,11992.349609375
2020-07-01,3115.860107421875,25734.970703125,10154.6298828125,1427.31005859375,28.6200008392334,12112.9599609375
2020-07-02,3130.010009765625,25827.359375,10207.6298828125,1431.8599853515625,27.68000030517578,12269.490234375
2020-07-06,3179.719970703125,26287.029296875,10433.650390625,1442.8800048828125,27.940000534057617,12941.7197265625
2020-07-07,3145.320068359375,25890.1796875,10343.8896484375,1416.0,29.43000030517578,13163.98046875
2020-07-08,3169.93994140625,26067.279296875,10492.5,1427.4000244140625,28.079999923706055,13406.3701171875
2020-07-09,3152.050048828125,25706.08984375,10547.75,1398.9200439453125,29.260000228881836,13754.740234375
2020-07-10,3185.0400390625,26075.30078125,10617.4404296875,1422.6800537109375,27.290000915527344,13671.240234375
2020-07-13,3155.219970703125,26085.80078125,10390.83984375,1403.5699462890625,32.189998626708984,14149.1396484375
2020-07-14,3197.52001953125,26642.58984375,10488.580078125,1428.260009765625,29.520000457763672,13996.4599609375
2020-07-15,3226.56005859375,26870.099609375,10550.490234375,1478.27001953125,27.760000228881836,13734.1298828125
2020-07-16,3215.570068359375,26734.7109375,10473.830078125,1467.56005859375,28.0,12996.33984375
2020-07-17,3224.72998046875,26671.94921875,10503.1904296875,1473.3199462890625,25.68000030517578,13114.9404296875
2020-07-20,3251.840087890625,26680.869140625,10767.08984375,1467.949951171875,24.459999084472656,13448.849609375
2020-07-21,3257.300048828125,26840.400390625,10680.3603515625,1487.510009765625,24.84000015258789,13536.169921875
2020-07-22,3276.02001953125,27005.83984375,10706.1298828125,1490.1400146484375,24.31999969482422,13657.0302734375
2020-07-23,3235.659912109375,26652.330078125,10461.419921875,1490.199951171875,26.079999923706055,13661.5
2020-07-24,3215.6298828125,26469.890625,10363.1796875,1467.550048828125,25.84000015258789,12935.7001953125
2020-07-27,3239.409912109375,26584.76953125,10536.26953125,1484.6500244140625,24.739999771118164,12976.8701171875
2020-07-28,3218.43994140625,26379.279296875,10402.08984375,1469.760009765625,25.440000534057617,13147.349609375
2020-07-29,3258.43994140625,26539.5703125,10542.9404296875,1500.6300048828125,24.100000381469727,13557.4404296875
2020-07-30,3246.219970703125,26313.650390625,10587.8095703125,1495.0999755859375,24.760000228881836,13466.849609375
2020-07-31,3271.1201171875,26428.3203125,10745.26953125,1480.4300537109375,24.459999084472656,13637.8798828125
2020-08-03,3294.610107421875,26664.400390625,10902.7998046875,1506.800048828125,24.280000686645508,13964.5595703125
2020-08-04,3306.510009765625,26828.470703125,10941.169921875,1517.2099609375,23.760000228881836,13860.4599609375
2020-08-05,3327.77001953125,27201.51953125,10998.400390625,1546.239990234375,22.989999771118164,13960.9296875
2020-08-06,3349.159912109375,27386.98046875,11108.0703125,1544.6199951171875,22.649999618530273,13863.1298828125
2020-08-07,3351.280029296875,27433.48046875,11010.98046875,1569.1800537109375,22.209999084472656,13648.5
2020-08-10,3360.469970703125,27791.439453125,10968.3603515625,1584.6700439453125,22.1299991607666,13657.3095703125
2020-08-11,3333.68994140625,27686.91015625,10782.8203125,1575.0999755859375,24.030000686645508,13466.26953125
2020-08-12,3380.35009765625,27976.83984375,11012.240234375,1583.25,22.280000686645508,13308.51953125
2020-08-13,3373.429931640625,27896.720703125,11042.5,1579.7900390625,22.1299991607666,13291.3203125
2020-08-14,3372.85009765625,27931.01953125,11019.2998046875,1577.8800048828125,22.049999237060547,13489.009765625
2020-08-17,3381.989990234375,27844.91015625,11129.73046875,1585.469970703125,21.350000381469727,13742.23046875
2020-08-18,3389.780029296875,27778.0703125,11210.83984375,1569.77001953125,21.510000228881836,13768.169921875
2020-08-19,3374.85009765625,27692.880859375,11146.4599609375,1572.0699462890625,22.540000915527344,13480.849609375
2020-08-20,3385.510009765625,27739.73046875,11264.9501953125,1564.300048828125,22.719999313354492,13320.919921875
2020-08-21,3397.159912109375,27930.330078125,11311.7998046875,1552.47998046875,22.540000915527344,13478.0
2020-08-24,3431.280029296875,28308.4609375,11379.7197265625,1568.469970703125,22.3700008392334,13666.6904296875
2020-08-25,3443.6201171875,28248.439453125,11466.4697265625,1571.2099609375,22.030000686645508,13669.41015625
2020-08-26,3478.72998046875,28331.919921875,11665.0595703125,1560.18994140625,23.270000457763672,13428.400390625
2020-08-27,3484.550048828125,28492.26953125,11625.33984375,1564.56005859375,24.469999313354492,13535.08984375
2020-08-28,3508.010009765625,28653.869140625,11695.6298828125,1578.3399658203125,22.959999084472656,13851.3203125
2020-08-31,3500.31005859375,28430.05078125,11775.4599609375,1561.8800048828125,26.40999984741211,13758.23046875
2020-09-01,3526.64990234375,28645.66015625,11939.669921875,1578.5799560546875,26.1200008392334,13849.66015625
2020-09-02,3580.840087890625,29100.5,12056.4404296875,1592.2900390625,26.56999969482422,13887.4296875
2020-09-03,3455.06005859375,28292.73046875,11458.099609375,1544.6800537109375,33.599998474121094,13772.3701171875
2020-09-04,3426.9599609375,28133.310546875,11313.1298828125,1535.300048828125,30.75,13656.66015625
2020-09-08,3331.840087890625,27500.890625,10847.6904296875,1504.5899658203125,31.459999084472656,13293.330078125
2020-09-09,3398.9599609375,27940.470703125,11141.5595703125,1526.47998046875,28.809999465942383,12861.75
2020-09-10,3339.18994140625,27534.580078125,10919.58984375,1507.75,29.709999084472656,12742.849609375
2020-09-11,3340.969970703125,27665.640625,10853.5498046875,1497.27001953125,26.8700008392334,12942.9501953125
2020-09-14,3383.5400390625,27993.330078125,11056.650390625,1536.969970703125,25.850000381469727,13021.990234375
2020-09-15,3401.199951171875,27995.599609375,11190.3203125,1538.1500244140625,25.59000015258789,13143.4599609375
2020-09-16,3385.489990234375,28032.380859375,11050.4697265625,1552.3299560546875,26.040000915527344,13011.2802734375
2020-09-17,3357.010009765625,27901.98046875,10910.2802734375,1542.5999755859375,26.459999084472656,13015.1904296875
2020-09-18,3319.469970703125,27657.419921875,10793.2802734375,1536.780029296875,25.829999923706055,13245.08984375
2020-09-21,3281.06005859375,27147.69921875,10778.7998046875,1485.25,27.780000686645508,13149.5
2020-09-22,3315.570068359375,27288.1796875,10963.6396484375,1496.9599609375,26.860000610351562,13023.4296875
2020-09-23,3236.919921875,26763.130859375,10632.990234375,1451.4599609375,28.579999923706055,13110.0703125
2020-09-24,3246.590087890625,26815.439453125,10672.26953125,1451.8199462890625,28.510000228881836,12816.6103515625
2020-09-25,3298.4599609375,27173.9609375,10913.5595703125,1474.9100341796875,26.3799991607666,12814.169921875
2020-09-28,3351.60009765625,27584.060546875,11117.5302734375,1510.3399658203125,26.190000534057617,12760.9296875
2020-09-29,3335.469970703125,27452.66015625,11085.25,1504.72998046875,26.270000457763672,12900.7001953125
2020-09-30,3363.0,27781.69921875,11167.509765625,1507.68994140625,26.3700008392334,12907.4501953125
2020-10-01,3380.800048828125,27816.900390625,11326.509765625,1531.199951171875,26.700000762939453,
2020-10-02,3348.419921875,27682.810546875,11075.01953125,1539.300048828125,27.6299991607666,
2020-10-05,3408.60009765625,28148.640625,11332.490234375,1581.9599609375,27.959999084472656,
2020-10-06,3360.969970703125,27772.759765625,11154.599609375,1577.2900390625,29.479999542236328,
2020-10-07,3419.43994140625,28303.4609375,11364.599609375,1611.0400390625,28.059999465942383,
2020-10-08,3446.830078125,28425.509765625,11420.98046875,1628.550048828125,26.360000610351562,
2020-10-09,3477.139892578125,28586.900390625,11579.9404296875,1637.550048828125,25.0,13289.259765625
2020-10-12,3534.219970703125,28837.51953125,11876.259765625,1649.050048828125,25.06999969482422,13708.0703125
2020-10-13,3511.929931640625,28679.810546875,11863.900390625,1636.8499755859375,26.06999969482422,13798.580078125
2020-10-14,3488.669921875,28514.0,11768.73046875,1621.6500244140625,26.399999618530273,13691.0400390625
2020-10-15,3483.340087890625,28494.19921875,11713.8701171875,1638.8800048828125,26.969999313354492,13624.8896484375
2020-10-16,3483.81005859375,28606.310546875,11671.5595703125,1633.81005859375,27.40999984741211,13532.73046875
2020-10-19,3426.919921875,28195.419921875,11478.8798828125,1613.6300048828125,29.18000030517578,13421.1904296875
2020-10-20,3443.1201171875,28308.7890625,11516.490234375,1617.7099609375,29.350000381469727,13603.8798828125
2020-10-21,3435.56005859375,28210.8203125,11484.6904296875,1603.780029296875,28.649999618530273,13467.91015625
2020-10-22,3453.489990234375,28363.66015625,11506.009765625,1630.25,28.110000610351562,13396.1796875
2020-10-23,3465.389892578125,28335.5703125,11548.2802734375,1640.5,27.549999237060547,13128.4599609375
2020-10-26,3400.969970703125,27685.380859375,11358.9404296875,1605.2099609375,32.459999084472656,13191.25
2020-10-27,3390.679931640625,27463.189453125,11431.349609375,1590.7099609375,33.349998474121094,13269.650390625
2020-10-28,3271.030029296875,26519.94921875,11004.8701171875,1543.280029296875,40.279998779296875,13388.099609375
2020-10-29,3310.110107421875,26659.109375,11185.58984375,1561.5799560546875,37.59000015258789,13519.66015625
2020-10-30,3269.9599609375,26501.599609375,10911.58984375,1538.47998046875,38.02000045776367,13236.599609375
2020-11-02,3310.239990234375,26925.05078125,10957.6103515625,1568.5899658203125,37.130001068115234,13420.9599609375
2020-11-03,3369.159912109375,27480.029296875,11160.5703125,1614.300048828125,35.54999923706055,13580.0400390625
2020-11-04,3443.43994140625,27847.66015625,11590.7802734375,1615.0799560546875,29.56999969482422,13659.5
2020-11-05,3510.449951171875,28390.1796875,11890.9296875,1660.050048828125,27.579999923706055,13894.259765625
2020-11-06,3509.43994140625,28323.400390625,11895.23046875,1648.260009765625,24.860000610351562,13838.419921875
2020-11-09,3550.5,29157.970703125,11713.7802734375,1705.0400390625,25.75,14141.150390625
2020-11-10,3545.530029296875,29420.919921875,11553.8603515625,1737.010009765625,24.799999237060547,13993.33984375
2020-11-11,3572.659912109375,29397.630859375,11786.4296875,1736.93994140625,23.450000762939453,13720.169921875
2020-11-12,3537.010009765625,29080.169921875,11709.58984375,1708.469970703125,25.350000381469727,13792.0703125
2020-11-13,3585.14990234375,29479.810546875,11829.2900390625,1744.0400390625,23.100000381469727,13754.5498046875
2020-11-16,3626.909912109375,29950.439453125,11924.1298828125,1785.3399658203125,22.450000762939453,13850.830078125
2020-11-17,3609.530029296875,29783.349609375,11899.33984375,1791.9100341796875,22.709999084472656,13732.51953125
2020-11-18,3567.7900390625,29438.419921875,11801.599609375,1769.3199462890625,23.84000015258789,13658.2001953125
2020-11-19,3581.8701171875,29483.23046875,11904.7099609375,1784.1300048828125,23.110000610351562,13777.4501953125
2020-11-20,3557.5400390625,29263.48046875,11854.9697265625,1785.3399658203125,23.700000762939453,13852.419921875
2020-11-23,3577.590087890625,29591.26953125,11880.6298828125,1818.300048828125,22.65999984741211,13955.2802734375
2020-11-24,3635.409912109375,30046.240234375,12036.7900390625,1853.530029296875,21.639999389648438,13902.5400390625
2020-11-25,3629.64990234375,29872.470703125,12094.400390625,1845.02001953125,21.25,13656.08984375
2020-11-27,3638.35009765625,29910.369140625,12205.849609375,1855.27001953125,20.84000015258789,13690.8798828125
2020-11-30,3621.6298828125,29638.640625,12198.740234375,1819.8199462890625,20.56999969482422,13670.1103515625
2020-12-01,3662.449951171875,29823.919921875,12355.1103515625,1836.050048828125,20.770000457763672,13930.3701171875
2020-12-02,3669.010009765625,29883.7890625,12349.3701171875,1838.030029296875,21.170000076293945,13961.580078125
2020-12-03,3666.719970703125,29969.51953125,12377.1796875,1848.699951171875,21.280000686645508,13970.6796875
2020-12-04,3699.1201171875,30218.259765625,12464.23046875,1892.449951171875,20.790000915527344,14026.66015625
2020-12-07,3691.9599609375,30069.7890625,12519.9501953125,1891.25,21.299999237060547,13973.48046875
2020-12-08,3702.25,30173.880859375,12582.76953125,1917.780029296875,20.68000030517578,13973.8896484375
2020-12-09,3672.820068359375,30068.810546875,12338.9501953125,1902.1500244140625,22.270000457763672,13716.5302734375
